Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
BestMatch,9.41215,Exact,0,Achillea clypeolata,Achillea clypeolata Sm.,Achillea clypeolata,97CK,Achillea clypeolata Sm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Matricariinae|Achillea|Achillea clypeolata,
BestMatch,9.41215,Exact,0,Achillea collina,Achillea collina (Wirtg.) Becker ex Heimerl,Achillea collina,92R5V,Achillea collina (Wirtg.) Becker ex Heimerl,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Matricariinae|Achillea|Achillea collina,
BestMatch,9.41215,Exact,0,Achillea distans,Achillea distans Waldst. & Kit. ex Willd.,Achillea distans,97DQ,Achillea distans Waldst. & Kit. ex Willd.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Matricariinae|Achillea|Achillea distans,
BestMatch,9.41215,Exact,0,Achillea erba-rotta,Achillea erba-rotta All.,Achillea erba-rotta,97DX,Achillea erba-rotta All.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Matricariinae|Achillea|Achillea erba-rotta,
BestMatch,9.41215,Exact,0,Achillea filipendulina,Achillea filipendulina Lam.,Achillea filipendulina,64H5C,Achillea filipendulina Lam.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Matricariinae|Achillea|Achillea filipendulina,
BestMatch,9.41215,Exact,0,Achillea macrophylla,Achillea macrophylla L.,Achillea macrophylla,97GJ,Achillea macrophylla L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Matricariinae|Achillea|Achillea macrophylla,
BestMatch,9.41215,Exact,0,Achillea millefolium,Achillea millefolium L.,Achillea millefolium,97H4,Achillea millefolium L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Matricariinae|Achillea|Achillea millefolium,
BestMatch,9.41215,Exact,0,Achillea nana,Achillea nana L.,Achillea nana,97HN,Achillea nana L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Matricariinae|Achillea|Achillea nana,
BestMatch,9.41215,Exact,0,Achillea nobilis,Achillea nobilis L.,Achillea nobilis,64H53,Achillea nobilis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Matricariinae|Achillea|Achillea nobilis,
BestMatch,9.41215,Exact,0,Achillea ptarmica,Achillea ptarmica L.,Achillea ptarmica,97JY,Achillea ptarmica L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Matricariinae|Achillea|Achillea ptarmica,
