taxon_id,scientific_name,rank,common_name,iconic_taxon_name,observations_in_region,inat_observations_global,wikipedia_url,photo_url,photo_license_code,photo_attribution,query_taxon_id,query_taxon_name
59318,Anacamptis morio,species,green-winged orchid,Plantae,2547,36011,https://en.wikipedia.org/wiki/Anacamptis_morio,https://inaturalist-open-data.s3.amazonaws.com/photos/13062/medium.jpg,cc-by-nc-nd,"(c) Bastiaan, some rights reserved (CC BY-NC-ND)",211194,Tracheophyta
132621,Orchis mascula,species,Early Purple Orchid,Plantae,2034,40035,https://en.wikipedia.org/wiki/Orchis_mascula,https://inaturalist-open-data.s3.amazonaws.com/photos/175201/medium.jpg,cc-by-sa,"(c) xbejard, some rights reserved (CC BY-SA)",211194,Tracheophyta
57630,Dactylorhiza fuchsii,species,Common Spotted Orchid,Plantae,1959,51205,https://en.wikipedia.org/wiki/Dactylorhiza_fuchsii,https://inaturalist-open-data.s3.amazonaws.com/photos/288434840/medium.jpg,cc-by-nc,"(c) Li Jianong, some rights reserved (CC BY-NC), uploaded by Li Jianong",211194,Tracheophyta
51875,Trifolium pratense,species,Red Clover,Plantae,1955,229420,http://en.wikipedia.org/wiki/Trifolium_pratense,https://inaturalist-open-data.s3.amazonaws.com/photos/10029907/medium.jpg,cc-by-sa,"(c) Andreas Rockstein, some rights reserved (CC BY-SA)",211194,Tracheophyta
55721,Silene vulgaris,species,bladder campion,Plantae,1936,70942,http://en.wikipedia.org/wiki/Silene_vulgaris,https://inaturalist-open-data.s3.amazonaws.com/photos/149687809/medium.jpg,cc-by-nc,"(c) mayamauri, some rights reserved (CC BY-NC)",211194,Tracheophyta
950603,Anemonoides nemorosa,species,wood anemone,Plantae,1921,88199,https://en.wikipedia.org/wiki/Anemone_nemorosa,https://inaturalist-open-data.s3.amazonaws.com/photos/732011/medium.jpg,cc-by-nc-sa,"(c) Anne SORBES, some rights reserved (CC BY-NC-SA), uploaded by Anne SORBES",211194,Tracheophyta
82685,Anthyllis vulneraria,species,Common Kidney-Vetch,Plantae,1760,34015,http://en.wikipedia.org/wiki/Anthyllis_vulneraria,https://inaturalist-open-data.s3.amazonaws.com/photos/196343584/medium.jpeg,cc-by-nc,"(c) Thomas Horvath, some rights reserved (CC BY-NC), uploaded by Thomas Horvath",211194,Tracheophyta
132603,Gentiana verna,species,spring gentian,Plantae,1719,14050,http://en.wikipedia.org/wiki/Gentiana_verna,https://inaturalist-open-data.s3.amazonaws.com/photos/52656295/medium.jpg,cc-by-sa,"(c) xulescu_g, some rights reserved (CC BY-SA)",211194,Tracheophyta
55563,Bellis perennis,species,Lawn daisy,Plantae,1654,156793,http://en.wikipedia.org/wiki/Bellis_perennis,https://inaturalist-open-data.s3.amazonaws.com/photos/515847774/medium.jpg,cc-by-sa,"(c) m.dolores paderne sa…, some rights reserved (CC BY-SA)",211194,Tracheophyta
56099,Ajuga reptans,species,carpet bugle,Plantae,1612,102393,https://en.wikipedia.org/wiki/Ajuga_reptans,https://inaturalist-open-data.s3.amazonaws.com/photos/28863996/medium.jpeg,cc-by,"(c) Nasser Halaweh, some rights reserved (CC BY), uploaded by Nasser Halaweh",211194,Tracheophyta
63567,Picea abies,species,Norway spruce,Plantae,1608,88157,http://en.wikipedia.org/wiki/Picea_abies,https://static.inaturalist.org/photos/21333741/medium.jpeg,,"(c) K Raymond, all rights reserved, uploaded by K Raymond",211194,Tracheophyta
85429,Geranium sylvaticum,species,wood crane's-bill,Plantae,1590,31398,https://en.wikipedia.org/wiki/Geranium_sylvaticum,https://static.inaturalist.org/photos/62573011/medium.jpg,,"(c) Leonard Worthington, all rights reserved, uploaded by Leonard Worthington",211194,Tracheophyta
55766,Euphorbia cyparissias,species,cypress spurge,Plantae,1558,56970,http://en.wikipedia.org/wiki/Euphorbia_cyparissias,https://inaturalist-open-data.s3.amazonaws.com/photos/283012730/medium.jpeg,cc-by-nc,"(c) Norbert Lanzanasto, some rights reserved (CC BY-NC), uploaded by Norbert Lanzanasto",211194,Tracheophyta
131610,Gymnadenia conopsea,species,Fragrant Orchid,Plantae,1484,25743,https://en.wikipedia.org/wiki/Gymnadenia_conopsea,https://static.inaturalist.org/photos/29080208/medium.jpg,,"(c) František Bednár, all rights reserved, uploaded by František Bednár",211194,Tracheophyta
54227,Fagus sylvatica,species,European beech,Plantae,1479,83200,http://en.wikipedia.org/wiki/Fagus_sylvatica,https://static.inaturalist.org/photos/199420434/medium.jpg,,"(c) Ross Carlin, all rights reserved, uploaded by Ross Carlin",211194,Tracheophyta
55882,Hedera helix,species,common ivy,Plantae,1469,175695,http://en.wikipedia.org/wiki/Hedera_helix,https://inaturalist-open-data.s3.amazonaws.com/photos/38428455/medium.jpeg,cc-by,"(c) Marianna Boi, some rights reserved (CC BY), uploaded by Marianna Boi",211194,Tracheophyta
55925,Geranium robertianum,species,Herb Robert,Plantae,1461,150072,https://en.wikipedia.org/wiki/Geranium_robertianum,https://inaturalist-open-data.s3.amazonaws.com/photos/70283020/medium.jpg,cc-by-sa,"(c) Gilles San Martin, some rights reserved (CC BY-SA), uploaded by Gilles San Martin",211194,Tracheophyta
85338,Salvia pratensis,species,Meadow Sage,Plantae,1443,31626,http://en.wikipedia.org/wiki/Salvia_pratensis,https://inaturalist-open-data.s3.amazonaws.com/photos/19428761/medium.jpg,cc-by-nc-sa,"(c) Nicolas Zwahlen, some rights reserved (CC BY-NC-SA), uploaded by Nicolas Zwahlen",211194,Tracheophyta
56222,Tussilago farfara,species,colt's-foot,Plantae,1440,133786,http://en.wikipedia.org/wiki/Tussilago,https://inaturalist-open-data.s3.amazonaws.com/photos/597146847/medium.jpg,cc-by-nc,"(c) snsergeevna, some rights reserved (CC BY-NC)",211194,Tracheophyta
564969,Chamaenerion angustifolium,species,fireweed,Plantae,1430,151973,https://en.wikipedia.org/wiki/Chamaenerion_angustifolium,https://inaturalist-open-data.s3.amazonaws.com/photos/619007051/medium.jpg,cc-by-nc,"(c) Jørgen Møller, some rights reserved (CC BY-NC), uploaded by Jørgen Møller",211194,Tracheophyta
130539,Rhododendron ferrugineum,species,Rusty-leaved Alpenrose,Plantae,1422,8636,http://en.wikipedia.org/wiki/Rhododendron_ferrugineum,https://inaturalist-open-data.s3.amazonaws.com/photos/455311231/medium.jpeg,cc-by-nc,"(c) odenwaelder, some rights reserved (CC BY-NC), uploaded by odenwaelder",211194,Tracheophyta
47435,Lotus corniculatus,species,bird's-foot trefoil,Plantae,1413,149827,http://en.wikipedia.org/wiki/Lotus_corniculatus,https://inaturalist-open-data.s3.amazonaws.com/photos/10133360/medium.jpg,cc-by-sa,"(c) Andreas Rockstein, some rights reserved (CC BY-SA)",211194,Tracheophyta
55759,Silene dioica,species,red campion,Plantae,1401,73409,http://en.wikipedia.org/wiki/Silene_dioica,https://static.inaturalist.org/photos/130304765/medium.jpg,,"(c) Ménébrode Françoise, all rights reserved, uploaded by Ménébrode Françoise",211194,Tracheophyta
155124,Cornus sanguinea,species,common dogwood,Plantae,1380,45209,https://en.wikipedia.org/wiki/Cornus_sanguinea,https://inaturalist-open-data.s3.amazonaws.com/photos/41146594/medium.jpg,cc-by-nc,"(c) Ирина, some rights reserved (CC BY-NC), uploaded by Ирина",211194,Tracheophyta
59552,Trollius europaeus,species,European Globeflower,Plantae,1353,18404,http://en.wikipedia.org/wiki/Trollius_europaeus,https://inaturalist-open-data.s3.amazonaws.com/photos/288127084/medium.jpg,cc-by-nc,"(c) Florian Adelsberger, some rights reserved (CC BY-NC), uploaded by Florian Adelsberger",211194,Tracheophyta
56174,Echium vulgare,species,viper's-bugloss,Plantae,1335,106829,http://en.wikipedia.org/wiki/Echium_vulgare,https://inaturalist-open-data.s3.amazonaws.com/photos/130825766/medium.jpg,cc-by-nc,"(c) Javisa Hun, some rights reserved (CC BY-NC), uploaded by Javisa Hun",211194,Tracheophyta
50298,Fragaria vesca,species,woodland strawberry,Plantae,1328,103151,http://en.wikipedia.org/wiki/Fragaria_vesca,https://inaturalist-open-data.s3.amazonaws.com/photos/134106423/medium.jpg,cc-by-nc,"(c) Алексей Афонин, some rights reserved (CC BY-NC), uploaded by Алексей Афонин",211194,Tracheophyta
85428,Pulsatilla alpina,species,Alpine Pasqueflower,Plantae,1311,10142,http://en.wikipedia.org/wiki/Pulsatilla_alpina,https://inaturalist-open-data.s3.amazonaws.com/photos/1674791/medium.JPG,cc-by-nc,"(c) Mark, some rights reserved (CC BY-NC), uploaded by Mark",211194,Tracheophyta
54491,Corylus avellana,species,common hazel,Plantae,1306,83290,http://en.wikipedia.org/wiki/Corylus_avellana,https://inaturalist-open-data.s3.amazonaws.com/photos/249644515/medium.jpg,cc-by-nc,"(c) David Ballesteros, some rights reserved (CC BY-NC), uploaded by David Ballesteros",211194,Tracheophyta
119791,Acer pseudoplatanus,species,sycamore maple,Plantae,1284,85282,http://en.wikipedia.org/wiki/Acer_pseudoplatanus,https://static.inaturalist.org/photos/72573830/medium.jpg,,"(c) František Bednár, all rights reserved, uploaded by František Bednár",211194,Tracheophyta
130558,Gentiana acaulis,species,trumpet gentian,Plantae,1278,8058,http://en.wikipedia.org/wiki/Gentiana_acaulis,https://inaturalist-open-data.s3.amazonaws.com/photos/1983667/medium.jpg,cc-by-nc-nd,"(c) OggioniAle, some rights reserved (CC BY-NC-ND), uploaded by OggioniAle",211194,Tracheophyta
85027,Lilium martagon,species,Martagon Lily,Plantae,1272,27723,https://en.wikipedia.org/wiki/Lilium_martagon,https://inaturalist-open-data.s3.amazonaws.com/photos/51715/medium.jpg,cc-by-nc,"(c) Hermann Falkner, some rights reserved (CC BY-NC)",211194,Tracheophyta
52821,Achillea millefolium,species,common yarrow,Plantae,1262,319246,http://en.wikipedia.org/wiki/Achillea_millefolium,https://inaturalist-open-data.s3.amazonaws.com/photos/4902/medium.jpg,cc-by-nc-nd,"(c) Steve Guttman, some rights reserved (CC BY-NC-ND)",211194,Tracheophyta
48984,Centaurea montana,species,Perennial Cornflower,Plantae,1243,24060,https://en.wikipedia.org/wiki/Centaurea_montana,https://inaturalist-open-data.s3.amazonaws.com/photos/39875426/medium.jpg,cc-by-nc,"(c) perpe037, some rights reserved (CC BY-NC)",211194,Tracheophyta
56224,Caltha palustris,species,marsh marigold,Plantae,1242,93466,https://en.wikipedia.org/wiki/Caltha_palustris,https://inaturalist-open-data.s3.amazonaws.com/photos/324010734/medium.jpeg,cc-by,"(c) eeyipes, some rights reserved (CC BY)",211194,Tracheophyta
55840,Primula elatior,species,Oxlip,Plantae,1240,16987,http://en.wikipedia.org/wiki/Primula_elatior,https://static.inaturalist.org/photos/466748559/medium.jpeg,,"(c) Magdalena Jędro, all rights reserved, uploaded by Magdalena Jędro",211194,Tracheophyta
129115,Knautia arvensis,species,Field Scabious,Plantae,1234,54918,http://en.wikipedia.org/wiki/Knautia_arvensis,https://inaturalist-open-data.s3.amazonaws.com/photos/252157733/medium.jpg,cc-by-nc,"(c) Stella Mielke, some rights reserved (CC BY-NC), uploaded by Stella Mielke",211194,Tracheophyta
47602,Taraxacum officinale,species,common dandelion,Plantae,1226,281725,http://en.wikipedia.org/wiki/Taraxacum_officinale,https://inaturalist-open-data.s3.amazonaws.com/photos/23575133/medium.jpg,cc-by-nc-sa,"(c) Paul Reeves, some rights reserved (CC BY-NC-SA), uploaded by Paul Reeves",211194,Tracheophyta
639660,Hepatica nobilis,species,Liverleaf,Plantae,1219,43728,http://en.wikipedia.org/wiki/Hepatica_nobilis,https://inaturalist-open-data.s3.amazonaws.com/photos/184499318/medium.jpg,cc-by-nc,"(c) Phil Benstead, some rights reserved (CC BY-NC), uploaded by Phil Benstead",211194,Tracheophyta
132437,Saxifraga paniculata,species,Livelong Saxifrage,Plantae,1210,9008,https://en.wikipedia.org/wiki/Saxifraga_paniculata,https://inaturalist-open-data.s3.amazonaws.com/photos/205226435/medium.jpeg,cc-by-nc,"(c) Mauro Doffria, some rights reserved (CC BY-NC), uploaded by Mauro Doffria",211194,Tracheophyta
56300,Campanula barbata,species,Bearded Bellflower,Plantae,1200,5232,http://en.wikipedia.org/wiki/Campanula_barbata,https://inaturalist-open-data.s3.amazonaws.com/photos/311900959/medium.jpg,cc-by-nc,"(c) Li Jianong, some rights reserved (CC BY-NC), uploaded by Li Jianong",211194,Tracheophyta
68886,Silene acaulis,species,Moss Campion,Plantae,1191,21933,https://en.wikipedia.org/wiki/Silene_acaulis,https://inaturalist-open-data.s3.amazonaws.com/photos/292886591/medium.jpg,cc-by,"(c) Katrin Simon, some rights reserved (CC BY), uploaded by Katrin Simon",211194,Tracheophyta
51884,Urtica dioica,species,great stinging nettle,Plantae,1191,154038,http://en.wikipedia.org/wiki/Urtica_dioica,https://static.inaturalist.org/photos/600736605/medium.jpg,,"(c) Christine Roussel, all rights reserved, uploaded by Christine Roussel",211194,Tracheophyta
56136,Primula vulgaris,species,Primrose,Plantae,1160,47166,http://en.wikipedia.org/wiki/Primula_vulgaris,https://static.inaturalist.org/photos/114356129/medium.jpg,,"(c) williamdomenge9, all rights reserved, uploaded by williamdomenge9",211194,Tracheophyta
55666,Veronica persica,species,bird's-eye speedwell,Plantae,1150,121707,http://en.wikipedia.org/wiki/Veronica_persica,https://inaturalist-open-data.s3.amazonaws.com/photos/472978578/medium.jpeg,cc-by-nc,"(c) liriodendron_tulipifera, some rights reserved (CC BY-NC), uploaded by liriodendron_tulipifera",211194,Tracheophyta
55969,Viburnum opulus,species,guelder-rose,Plantae,1150,91451,https://en.wikipedia.org/wiki/Viburnum_opulus,https://inaturalist-open-data.s3.amazonaws.com/photos/600790807/medium.jpg,cc-by-nc,"(c) christian_heintzen, some rights reserved (CC BY-NC)",211194,Tracheophyta
130718,Rhinanthus alectorolophus,species,Greater Yellow Rattle,Plantae,1148,7982,https://en.wikipedia.org/wiki/Rhinanthus_alectorolophus,https://inaturalist-open-data.s3.amazonaws.com/photos/1940722/medium.jpg,cc-by-nc,"(c) raz1940 et Charlotte, some rights reserved (CC BY-NC)",211194,Tracheophyta
56299,Carlina acaulis,species,Silver Thistle,Plantae,1147,12043,http://en.wikipedia.org/wiki/Carlina_acaulis,https://inaturalist-open-data.s3.amazonaws.com/photos/5200445/medium.jpg,cc-by-sa,"(c) Udo Schmidt, some rights reserved (CC BY-SA)",211194,Tracheophyta
56152,Allium ursinum,species,Ramsons,Plantae,1141,44001,https://en.wikipedia.org/wiki/Allium_ursinum,https://inaturalist-open-data.s3.amazonaws.com/photos/10674/medium.jpg,cc-by,"(c) Ulrika, some rights reserved (CC BY)",211194,Tracheophyta
75609,Asplenium trichomanes,species,maidenhair spleenwort,Plantae,1138,57849,https://en.wikipedia.org/wiki/Asplenium_trichomanes,https://inaturalist-open-data.s3.amazonaws.com/photos/511602695/medium.jpg,cc-by-nc,"(c) David Claro, some rights reserved (CC BY-NC), uploaded by David Claro",211194,Tracheophyta
133487,Bistorta officinalis,species,common bistort,Plantae,1131,21658,http://en.wikipedia.org/wiki/Bistorta_officinalis,https://inaturalist-open-data.s3.amazonaws.com/photos/451803037/medium.jpeg,cc-by-nc,"(c) Iuliia Bogomolova, some rights reserved (CC BY-NC), uploaded by Iuliia Bogomolova",211194,Tracheophyta
55830,Glechoma hederacea,species,ground-ivy,Plantae,1128,207002,http://en.wikipedia.org/wiki/Glechoma_hederacea,https://inaturalist-open-data.s3.amazonaws.com/photos/280941528/medium.jpg,cc-by-nc,"(c) viktorie_kolouchova, some rights reserved (CC BY-NC)",211194,Tracheophyta
131201,Aconitum napellus,species,Monk's-hood,Plantae,1119,8093,http://en.wikipedia.org/wiki/Aconitum_napellus,https://inaturalist-open-data.s3.amazonaws.com/photos/288149035/medium.jpeg,cc-by-nc,"(c) alpintist, some rights reserved (CC BY-NC)",211194,Tracheophyta
204321,Ficaria verna,species,lesser celandine,Plantae,1117,181872,http://en.wikipedia.org/wiki/Ficaria_verna,https://inaturalist-open-data.s3.amazonaws.com/photos/7034063/medium.jpg,cc-by,"(c) Bernard Picton, some rights reserved (CC BY), uploaded by Bernard Picton",211194,Tracheophyta
83541,Dryas octopetala,species,Eight-petal Mountain-Avens,Plantae,1095,13018,http://en.wikipedia.org/wiki/Dryas_octopetala,https://inaturalist-open-data.s3.amazonaws.com/photos/65287013/medium.jpg,cc-by,"(c) William Stephens, some rights reserved (CC BY), uploaded by William Stephens",211194,Tracheophyta
78352,Parnassia palustris,species,marsh grass-of-Parnassus,Plantae,1083,21858,http://en.wikipedia.org/wiki/Parnassia_palustris,https://inaturalist-open-data.s3.amazonaws.com/photos/617800133/medium.jpg,cc-by-nc,"(c) Hornbeam Arts, some rights reserved (CC BY-NC)",211194,Tracheophyta
56061,Alliaria petiolata,species,garlic mustard,Plantae,1052,222669,http://en.wikipedia.org/wiki/Alliaria_petiolata,https://static.inaturalist.org/photos/189247854/medium.jpg,,"(c) ivanshapvalov, all rights reserved",211194,Tracheophyta
145650,Sempervivum montanum,species,Mountain Houseleek,Plantae,1049,4655,,https://inaturalist-open-data.s3.amazonaws.com/photos/686746410/medium.jpg,cc-by-nc,"(c) Taylor Justason, some rights reserved (CC BY-NC), uploaded by Taylor Justason",211194,Tracheophyta
133517,Phyteuma spicatum,species,Spiked rampion,Plantae,1041,10662,http://en.wikipedia.org/wiki/Phyteuma_spicatum,https://inaturalist-open-data.s3.amazonaws.com/photos/305248/medium.jpg,cc-by-nc-nd,"(c) Nicholas Turland, some rights reserved (CC BY-NC-ND)",211194,Tracheophyta
60837,Neotinea ustulata,species,Burnt-tip Orchid,Plantae,1039,11082,https://en.wikipedia.org/wiki/Neotinea_ustulata,https://static.inaturalist.org/photos/195683418/medium.jpg,,"(c) Linné's Nightmare, all rights reserved, uploaded by Linné's Nightmare",211194,Tracheophyta
54531,Cardamine pratensis,species,Cuckooflower,Plantae,1038,57541,https://en.wikipedia.org/wiki/Cardamine_pratensis,https://inaturalist-open-data.s3.amazonaws.com/photos/601068973/medium.jpg,cc-by-nc,"(c) Karen Andrea Boehme, some rights reserved (CC BY-NC), uploaded by Karen Andrea Boehme",211194,Tracheophyta
84960,Dianthus carthusianorum,species,Carthusian Pink,Plantae,1034,16085,http://en.wikipedia.org/wiki/Dianthus_carthusianorum,https://inaturalist-open-data.s3.amazonaws.com/photos/92019772/medium.jpeg,cc-by-sa,"(c) Charles Stirton, some rights reserved (CC BY-SA), uploaded by Charles Stirton",211194,Tracheophyta
79025,Sedum album,species,white stonecrop,Plantae,1029,34350,http://en.wikipedia.org/wiki/Sedum_album,https://inaturalist-open-data.s3.amazonaws.com/photos/43927616/medium.jpg,cc-by-nc,"(c) drslimemold, some rights reserved (CC BY-NC)",211194,Tracheophyta
124741,Viburnum lantana,species,Wayfaring-tree,Plantae,1021,27015,http://en.wikipedia.org/wiki/Viburnum_lantana,https://inaturalist-open-data.s3.amazonaws.com/photos/538587517/medium.jpg,cc-by-nc,"(c) mauro_fioretto, some rights reserved (CC BY-NC)",211194,Tracheophyta
56063,Sorbus aucuparia,species,European mountain ash,Plantae,1017,94634,http://en.wikipedia.org/wiki/Sorbus_aucuparia,https://inaturalist-open-data.s3.amazonaws.com/photos/10450/medium.jpg,cc-by,"(c) Hans Kylberg, some rights reserved (CC BY)",211194,Tracheophyta
448073,Carduus defloratus,species,Alpine Thistle,Plantae,1011,6300,,https://inaturalist-open-data.s3.amazonaws.com/photos/240814608/medium.jpeg,cc-by-nc,"(c) redhat, some rights reserved (CC BY-NC), uploaded by redhat",211194,Tracheophyta
51610,Veronica chamaedrys,species,Germander Speedwell,Plantae,1010,106901,http://en.wikipedia.org/wiki/Veronica_chamaedrys,https://inaturalist-open-data.s3.amazonaws.com/photos/291786073/medium.jpg,cc-by,"(c) Joseph Hubbard, some rights reserved (CC BY), uploaded by Joseph Hubbard",211194,Tracheophyta
124548,Lonicera xylosteum,species,Fly Honeysuckle,Plantae,1009,31112,https://en.wikipedia.org/wiki/Lonicera_xylosteum,https://inaturalist-open-data.s3.amazonaws.com/photos/10145765/medium.jpeg,cc-by-nc,"(c) Rob Routledge, some rights reserved (CC BY-NC), uploaded by Rob Routledge",211194,Tracheophyta
76897,Erigeron annuus,species,annual fleabane,Plantae,998,94407,https://en.wikipedia.org/wiki/Erigeron_annuus,https://inaturalist-open-data.s3.amazonaws.com/photos/101791693/medium.jpg,cc-by-nc,"(c) Jeff Skrentny, some rights reserved (CC BY-NC), uploaded by Jeff Skrentny",211194,Tracheophyta
55769,Crocus vernus,species,Spring Crocus,Plantae,982,9463,https://en.wikipedia.org/wiki/Crocus_vernus,https://static.inaturalist.org/photos/282771894/medium.jpeg,,"(c) Frida, all rights reserved, uploaded by Frida",211194,Tracheophyta
204339,Lamium galeobdolon,species,yellow archangel,Plantae,982,74804,http://en.wikipedia.org/wiki/Lamium_galeobdolon,https://inaturalist-open-data.s3.amazonaws.com/photos/383000890/medium.jpg,cc-by-nc,"(c) letiottawa, some rights reserved (CC BY-NC)",211194,Tracheophyta
144152,Saxifraga aizoides,species,Yellow Saxifrage,Plantae,981,8862,https://en.wikipedia.org/wiki/Saxifraga_aizoides,https://inaturalist-open-data.s3.amazonaws.com/photos/95462131/medium.jpg,cc-by-nc,"(c) there_be_dragons, some rights reserved (CC BY-NC), uploaded by there_be_dragons",211194,Tracheophyta
131586,Colchicum autumnale,species,Autumn Crocus,Plantae,979,17964,https://en.wikipedia.org/wiki/Colchicum_autumnale,https://inaturalist-open-data.s3.amazonaws.com/photos/93970680/medium.jpeg,cc-by-nc,"(c) Walter Welss, some rights reserved (CC BY-NC), uploaded by Walter Welss",211194,Tracheophyta
55713,Centaurea jacea,species,Brown Knapweed,Plantae,976,48156,http://en.wikipedia.org/wiki/Centaurea_jacea,https://inaturalist-open-data.s3.amazonaws.com/photos/162587910/medium.jpg,cc-by-sa,"(c) hedera.baltica, some rights reserved (CC BY-SA)",211194,Tracheophyta
55727,Cymbalaria muralis,species,Ivy-leaved toadflax,Plantae,962,60525,http://en.wikipedia.org/wiki/Cymbalaria_muralis,https://inaturalist-open-data.s3.amazonaws.com/photos/3555545/medium.JPG,cc-by-nc,"(c) Muriel Bendel, some rights reserved (CC BY-NC), uploaded by Muriel Bendel",211194,Tracheophyta
55763,Petasites albus,species,White Butterbur,Plantae,946,12958,http://en.wikipedia.org/wiki/Petasites_albus,https://inaturalist-open-data.s3.amazonaws.com/photos/9612/medium.jpg,cc-by-nc,"(c) AnneTanne, some rights reserved (CC BY-NC)",211194,Tracheophyta
84344,Centaurea scabiosa,species,Greater Knapweed,Plantae,939,33731,http://en.wikipedia.org/wiki/Centaurea_scabiosa,https://inaturalist-open-data.s3.amazonaws.com/photos/34871302/medium.jpg,cc-by-nc,"(c) Aleksandr Ebel, some rights reserved (CC BY-NC), uploaded by Aleksandr Ebel",211194,Tracheophyta
163682,Heracleum sphondylium,species,hogweed,Plantae,936,52027,http://en.wikipedia.org/wiki/Heracleum_sphondylium,https://static.inaturalist.org/photos/298976196/medium.jpg,,"(c) msundue, all rights reserved, uploaded by msundue",211194,Tracheophyta
334591,Sempervivum arachnoideum,species,Cobweb Houseleek,Plantae,935,6708,https://en.wikipedia.org/wiki/Sempervivum_arachnoideum,https://inaturalist-open-data.s3.amazonaws.com/photos/175030774/medium.jpeg,cc-by-nc,"(c) Alba Rovira, some rights reserved (CC BY-NC), uploaded by Alba Rovira",211194,Tracheophyta
51807,Aquilegia vulgaris,species,common columbine,Plantae,934,50652,http://en.wikipedia.org/wiki/Aquilegia_vulgaris,https://inaturalist-open-data.s3.amazonaws.com/photos/82182940/medium.jpg,cc-by-nc-sa,"(c) Pekka Malinen, some rights reserved (CC BY-NC-SA), uploaded by Pekka Malinen",211194,Tracheophyta
127345,Vicia sepium,species,Bush Vetch,Plantae,928,45097,http://en.wikipedia.org/wiki/Vicia_sepium,https://inaturalist-open-data.s3.amazonaws.com/photos/18515325/medium.jpg,cc-by,"(c) Nasser Halaweh, some rights reserved (CC BY), uploaded by Nasser Halaweh",211194,Tracheophyta
61318,Arum maculatum,species,Cuckoo-pint,Plantae,926,36459,http://en.wikipedia.org/wiki/Arum_maculatum,https://inaturalist-open-data.s3.amazonaws.com/photos/510161894/medium.jpg,cc-by-nc,"(c) cassandra_li, some rights reserved (CC BY-NC)",211194,Tracheophyta
59747,Larix decidua,species,European larch,Plantae,925,22120,http://en.wikipedia.org/wiki/Larix_decidua,https://inaturalist-open-data.s3.amazonaws.com/photos/4252042/medium.JPG,cc-by-nc,"(c) reddad, some rights reserved (CC BY-NC), uploaded by reddad",211194,Tracheophyta
132608,Linaria alpina,species,Alpine Toadflax,Plantae,925,5638,http://en.wikipedia.org/wiki/Linaria_alpina,https://inaturalist-open-data.s3.amazonaws.com/photos/3176576/medium.jpg,cc-by-nc-sa,"(c) Cyril Gros, some rights reserved (CC BY-NC-SA)",211194,Tracheophyta
53856,Ilex aquifolium,species,European holly,Plantae,917,78822,http://en.wikipedia.org/wiki/Ilex_aquifolium,https://inaturalist-open-data.s3.amazonaws.com/photos/117929954/medium.jpg,cc-by-nc,"(c) Joan Septembre, some rights reserved (CC BY-NC), uploaded by Joan Septembre",211194,Tracheophyta
245754,Phyteuma orbiculare,species,Round-headed Rampion,Plantae,916,7819,http://en.wikipedia.org/wiki/Phyteuma_orbiculare,https://inaturalist-open-data.s3.amazonaws.com/photos/27294201/medium.jpg,cc-by-sa,"(c) Jerzy Opioła, some rights reserved (CC BY-SA)",211194,Tracheophyta
123449,Aster alpinus,species,Alpine Aster,Plantae,899,10218,http://en.wikipedia.org/wiki/Aster_alpinus,https://inaturalist-open-data.s3.amazonaws.com/photos/11241242/medium.jpg,cc-by-nc,"(c) Lorenzo Giollo, some rights reserved (CC BY-NC), uploaded by Lorenzo Giollo",211194,Tracheophyta
61396,Origanum vulgare,species,Oregano,Plantae,889,47972,http://en.wikipedia.org/wiki/Oregano,https://inaturalist-open-data.s3.amazonaws.com/photos/145466748/medium.jpeg,cc-by-nc,"(c) Παναγιώτης Ραφαηλίδης, some rights reserved (CC BY-NC), uploaded by Παναγιώτης Ραφαηλίδης",211194,Tracheophyta
48588,Campanula trachelium,species,Nettle-leaved Bellflower,Plantae,888,25697,http://en.wikipedia.org/wiki/Campanula_trachelium,https://inaturalist-open-data.s3.amazonaws.com/photos/43328811/medium.jpg,cc-by-nc,"(c) Martin Grimm, some rights reserved (CC BY-NC), uploaded by Martin Grimm",211194,Tracheophyta
76610,Daucus carota,species,wild carrot,Plantae,888,195227,http://en.wikipedia.org/wiki/Daucus_carota,https://inaturalist-open-data.s3.amazonaws.com/photos/7663971/medium.jpeg,cc-by-nc,"(c) Nancy Phillips, some rights reserved (CC BY-NC), uploaded by Nancy Phillips",211194,Tracheophyta
55827,Helleborus foetidus,species,Stinking hellebore,Plantae,883,17417,http://en.wikipedia.org/wiki/Helleborus_foetidus,https://inaturalist-open-data.s3.amazonaws.com/photos/259328598/medium.jpeg,cc-by-nc,"(c) Svatava Čoupková, some rights reserved (CC BY-NC), uploaded by Svatava Čoupková",211194,Tracheophyta
765394,Sambucus nigra,species,European black elderberry,Plantae,881,90358,http://en.wikipedia.org/wiki/Sambucus_nigra,https://inaturalist-open-data.s3.amazonaws.com/photos/39872800/medium.jpeg,cc-by,"(c) Attila Oláh, some rights reserved (CC BY), uploaded by Attila Oláh",211194,Tracheophyta
55847,Euonymus europaeus,species,Spindle,Plantae,873,44229,https://en.wikipedia.org/wiki/Euonymus_europaeus,https://inaturalist-open-data.s3.amazonaws.com/photos/165386172/medium.jpeg,cc-by-nc,"(c) Ricarda Bergen, some rights reserved (CC BY-NC), uploaded by Ricarda Bergen",211194,Tracheophyta
