Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
BestMatch,9.41215,Exact,0,Microbiota,Microbiota Kom.,Microbiota,C7PHP,Microbiota Kom.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Pinopsida|Cupressidae|Cupressales|Cupressaceae|Microbiota,
BestMatch,9.41215,Exact,0,Microcitrus,Microcitrus Swingle,Microcitrus,7PHYK,Microcitrus Swingle,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Rutaceae|Aurantioideae|Microcitrus,
BestMatch,9.41215,Exact,0,Millerieae,Millerieae Lindl.,Millerieae,KVKNG,Millerieae Lindl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Millerieae,
BestMatch,9.41215,Exact,0,Mimulus,Mimulus L.,Mimulus,5T9B,Mimulus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Phrymaceae|Mimuleae|Mimulus,
BestMatch,9.41215,Exact,0,Minuartia,Minuartia Loefl. ex L.,Minuartia,CVFPJ,Minuartia Loefl. ex L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Sagineae|Minuartia,
BestMatch,9.41215,Exact,0,Mirabilis,Mirabilis L.,Mirabilis,5TK9,Mirabilis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Nyctaginaceae|Nyctagineae|Mirabilis,
BestMatch,9.41215,Exact,0,Misopates,Misopates Raf.,Misopates,5TRK,Misopates Raf.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Antirrhinoideae|Misopates,
BestMatch,9.41215,Exact,0,Mitellastra,Mitellastra Howell,Mitellastra,8LLLS,Mitellastra Howell,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Saxifragaceae|Heuchereae|Mitellastra,
BestMatch,9.41215,Exact,0,Moehringia,Moehringia L.,Moehringia,63BW9,Moehringia L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Arenarieae|Moehringia,
BestMatch,9.41215,Exact,0,Momordica,Momordica L.,Momordica,63BMN,Momordica L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cucurbitales|Cucurbitaceae|Momordiceae|Momordica,
BestMatch,9.41215,Exact,0,Mononeuria,Mononeuria Rchb.,Mononeuria,63D6F,Mononeuria Rchb.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Sclerantheae|Mononeuria,
BestMatch,9.41215,Exact,0,Monotropeae,Monotropeae Dumort.,Monotropeae,KVJSR,Monotropeae Dumort.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Monotropoideae|Monotropeae,
BestMatch,9.41215,Exact,0,Montia,Montia L.,Montia,63CZH,Montia L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Montiaceae|Montieae|Montia,
BestMatch,9.41215,Exact,0,Morella,Morella Lour.,Morella,5V62,Morella Lour.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fagales|Myricaceae|Myriceae|Morella,
BestMatch,9.41215,Exact,0,Morina,Morina L.,Morina,5V7R,Morina L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Caprifoliaceae|Morinoideae|Morina,
BestMatch,9.41215,Exact,0,Morindeae,Morindeae Burnett,Morindeae,V5L3Q,Morindeae Burnett,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|Rubioideae|Morindeae,
